"success "," initial_sync_agreement "," final_sync_agreement "," i_amail_sync_agreement "," f_amail_sync_agreement ","initial_diac_agreement_1 "," final_diac_agreement_1 "," e_count_1 "," g_count_1 "," l_ini_sync_1 "," i_cover_1 "," l_fin_sync_1 "," f_cover_1 "," initial_diac_agreement_2 "," final_diac_agreement_2 "," e_count_2 "," g_count_2 "," l_ini_sync_2 "," i_cover_2 "," l_fin_sync_2 "," f_cover_2 "," strategy "," domain "," threshold "," abui_t "," iterations "," nb_examples "," nb_concerned "," concerned_rt "," redundancy "," exch_ratio "," nb_overlap "," nb_hyponym "," nb_synonym "," nb_homonym "," i_total "," i_self "," i_overlap "," i_hypohyper "," i_syn "," i_hom "," i_blind "," i_un "," f_total "," f_self "," f_overlap "," f_hypohyper "," f_syn "," f_hom "," f_blind "," f_un "," i_total_1 "," i_self_1 "," i_overlap_1 "," i_hypohyper_1 "," i_syn_1 "," i_hom_1 "," i_blind_1 "," i_un_1 "," f_total_1 "," f_self_1 "," f_overlap_1 "," f_hypohyper_1 "," f_syn_1 "," f_hom_1 "," f_blind_1 "," f_un_1 "," i_total_2 "," i_self_2 "," i_overlap_2 "," i_hypohyper_2 "," i_syn_2 "," i_hom_2 "," i_blind_2 "," i_un_2 "," f_total_2 "," f_self_2 "," f_overlap_2 "," f_hypohyper_2 "," f_syn_2 "," f_hom_2 "," f_blind_2 "," f_un_2 "," initial concepts "," expected concepts "," observed concepts "," ft_number "," m_sort_size "," sd_sort_size "," m_id_size "," sd_id_size "," m_gen_size "," sd_gen_size "," shared_ft "," dimensions",,
1," 0.3283333333333333 "," 0.905 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,186," 0.32 "," 1.0 "," 0.9073033707865169 "," 0.985 "," 1.0 "," 0.9986013986013986 ",56,80," 0.33666666666666667 "," 0.99 "," 0.8633333333333333 "," 0.985 "," EXT "," NC ",50," 0.75 ",25,600,600," 1.0 ",0," 0.09333333333333334 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,7,0,0,0,0,0,7,0,3,3,4,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.31833333333333336 "," 0.8816666666666667 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,96," 0.33666666666666667 "," 0.985 "," 0.91 "," 0.985 "," 1.0 "," 1.0 ",0,57," 0.3 "," 1.0 "," 0.8533333333333334 "," 0.99 "," EXT "," NC ",50," 0.75 ",25,600,600," 1.0 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.34833333333333333 "," 0.8333333333333334 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,98," 0.3433333333333333 "," 0.99 "," 0.8242811501597445 "," 0.995 "," 1.0 "," 1.0 ",13,96," 0.35333333333333333 "," 0.975 "," 0.84 "," 0.98 "," EXT "," NC ",50," 0.75 ",25,600,600," 1.0 ",0," 0.021666666666666667 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.26 "," 0.8733333333333333 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,181," 0.26 "," 0.99 "," 0.8731117824773413 "," 0.9883333333333333 "," 1.0 "," 0.9972109109164947 ",31,133," 0.26 "," 1.0 "," 0.8833333333333333 "," 0.985 "," EXT "," NC ",50," 0.75 ",25,600,600," 1.0 ",0," 0.051666666666666666 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,6,0,0,0,0,0,6,0,3,3,4,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.2966666666666667 "," 0.9266666666666666 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,70," 0.30333333333333334 "," 0.9983333333333333 "," 0.94 "," 0.995 "," 1.0 "," 1.0 ",0,25," 0.29 "," 0.9983333333333333 "," 0.9133333333333333 "," 0.995 "," EXT "," NC ",50," 0.75 ",25,600,600," 1.0 ",0," 0.0 ",1,2,0,0,8,1,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,8,1,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,4,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.315 "," 0.895 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,63," 0.30666666666666664 "," 1.0 "," 0.8838709677419355 "," 1.0 "," 1.0 "," 1.0 ",10,88," 0.3233333333333333 "," 0.9916666666666667 "," 0.9066666666666666 "," 0.9866666666666667 "," EXT "," NC ",50," 0.75 ",25,600,600," 1.0 ",0," 0.016666666666666666 ",1,2,0,0,8,1,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,4,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.31166666666666665 "," 0.915 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",38,156," 0.3233333333333333 "," 0.9933333333333333 "," 0.8934169278996865 "," 0.9966666666666667 "," 1.0 "," 1.0 ",19,146," 0.3 "," 1.0 "," 0.9201183431952663 "," 0.9966666666666667 "," EXT "," NC ",50," 0.75 ",25,600,600," 1.0 ",0," 0.095 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,7,0,0,0,0,0,7,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,4,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.33166666666666667 "," 0.835 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,93," 0.3466666666666667 "," 0.9816666666666667 "," 0.8666666666666667 "," 0.9766666666666667 "," 1.0 "," 1.0 ",0,94," 0.31666666666666665 "," 0.9983333333333333 "," 0.8033333333333333 "," 0.9916666666666667 "," EXT "," NC ",50," 0.75 ",25,600,600," 1.0 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.345 "," 0.9216666666666666 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,40," 0.3466666666666667 "," 1.0 "," 0.9333333333333333 "," 0.9866666666666667 "," 1.0 "," 1.0 ",0,39," 0.3433333333333333 "," 0.9966666666666667 "," 0.91 "," 0.995 "," EXT "," NC ",50," 0.75 ",25,600,600," 1.0 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.32166666666666666 "," 0.8666666666666667 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,53," 0.29 "," 1.0 "," 0.82 "," 0.9916666666666667 "," 1.0 "," 1.0 ",0,88," 0.35333333333333333 "," 0.99 "," 0.9133333333333333 "," 0.99 "," EXT "," NC ",50," 0.75 ",25,600,600," 1.0 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.33166666666666667 "," 0.9 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",7,65," 0.3466666666666667 "," 0.99 "," 0.8966666666666666 "," 0.9833333333333333 "," 1.0 "," 1.0 ",0,64," 0.31666666666666665 "," 1.0 "," 0.9022801302931596 "," 0.9833333333333333 "," EXT "," NC ",50," 0.75 ",25,600,600," 1.0 ",0," 0.011666666666666667 ",1,2,0,0,8,1,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.295 "," 0.87 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,70," 0.30333333333333334 "," 1.0 "," 0.8833333333333333 "," 0.9833333333333333 "," 1.0 "," 1.0 ",0,52," 0.2866666666666667 "," 1.0 "," 0.8566666666666667 "," 0.9983333333333333 "," EXT "," NC ",50," 0.75 ",25,600,600," 1.0 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.32666666666666666 "," 0.8733333333333333 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,80," 0.3433333333333333 "," 0.9966666666666667 "," 0.8933333333333333 "," 0.9966666666666667 "," 1.0 "," 1.0 ",0,67," 0.31 "," 1.0 "," 0.8533333333333334 "," 0.9983333333333333 "," EXT "," NC ",50," 0.75 ",25,600,600," 1.0 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.32666666666666666 "," 0.85 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,77," 0.30666666666666664 "," 1.0 "," 0.8233333333333334 "," 0.995 "," 1.0 "," 1.0 ",0,114," 0.3466666666666667 "," 0.9883333333333333 "," 0.8766666666666667 "," 0.9883333333333333 "," EXT "," NC ",50," 0.75 ",25,600,600," 1.0 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.32166666666666666 "," 0.685 "," 0.0 "," 0.0 "," 1.0 "," 0.9742952802678475 ",13,183," 0.31666666666666665 "," 0.995 "," 0.7039274924471299 "," 0.7066666666666667 "," 1.0 "," 0.9826904583823058 ",31,165," 0.32666666666666666 "," 0.99 "," 0.6837060702875399 "," 0.7066666666666667 "," EXT "," NC ",50," 0.75 ",25,600,600," 1.0 ",0," 0.07333333333333333 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,5,0,0,0,0,0,5,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.31166666666666665 "," 0.8983333333333333 "," 0.0 "," 0.0 "," 1.0 "," 0.9871535871535871 ",15,124," 0.33666666666666667 "," 0.975 "," 0.8533333333333334 "," 0.9966666666666667 "," 1.0 "," 1.0 ",0,123," 0.2866666666666667 "," 1.0 "," 0.9428571428571428 "," 0.9966666666666667 "," EXT "," NC ",50," 0.75 ",25,600,600," 1.0 ",0," 0.025 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.33166666666666667 "," 0.8633333333333333 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,71," 0.34 "," 0.985 "," 0.89 "," 0.9833333333333333 "," 1.0 "," 1.0 ",0,70," 0.3233333333333333 "," 0.99 "," 0.8366666666666667 "," 0.9966666666666667 "," EXT "," NC ",50," 0.75 ",25,600,600," 1.0 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.333810888252149 "," 0.8954154727793696 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",14,182," 0.32951289398280803 "," 0.9928366762177651 "," 0.9093078758949881 "," 0.9928366762177651 "," 1.0 "," 1.0 ",70,120," 0.33810888252148996 "," 0.9885386819484241 "," 0.8071625344352618 "," 0.9928366762177651 "," EXT "," NC ",58," 0.75 ",25,700,698," 0.9971428571428571 ",0," 0.12034383954154727 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.2707736389684814 "," 0.8739255014326648 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,83," 0.25501432664756446 "," 0.997134670487106 "," 0.8739255014326648 "," 0.9914040114613181 "," 1.0 "," 1.0 ",0,89," 0.28653295128939826 "," 0.997134670487106 "," 0.8739255014326648 "," 0.997134670487106 "," EXT "," NC ",58," 0.75 ",25,700,698," 0.9971428571428571 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.29656160458452724 "," 0.8911174785100286 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,55," 0.2836676217765043 "," 1.0 "," 0.8825214899713467 "," 1.0 "," 1.0 "," 1.0 ",0,81," 0.30945558739255014 "," 0.995702005730659 "," 0.8997134670487106 "," 0.9899713467048711 "," EXT "," NC ",58," 0.75 ",25,700,698," 0.9971428571428571 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.30802292263610315 "," 0.9312320916905444 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",12,53," 0.3237822349570201 "," 0.9928366762177651 "," 0.9255014326647565 "," 0.9785100286532952 "," 1.0 "," 1.0 ",0,52," 0.2922636103151863 "," 0.997134670487106 "," 0.9362880886426593 "," 0.9785100286532952 "," EXT "," NC ",58," 0.75 ",25,700,698," 0.9971428571428571 ",0," 0.017191977077363897 ",1,2,0,0,8,1,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,4,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.32808022922636104 "," 0.9398280802292264 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,44," 0.31805157593123207 "," 0.998567335243553 "," 0.9255014326647565 "," 1.0 "," 1.0 "," 1.0 ",0,76," 0.33810888252148996 "," 0.997134670487106 "," 0.9541547277936963 "," 0.994269340974212 "," EXT "," NC ",58," 0.75 ",25,700,698," 0.9971428571428571 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.332378223495702 "," 0.9197707736389685 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,46," 0.3638968481375358 "," 1.0 "," 0.9283667621776505 "," 1.0 "," 1.0 "," 1.0 ",0,41," 0.3008595988538682 "," 1.0 "," 0.9111747851002865 "," 0.994269340974212 "," EXT "," NC ",58," 0.75 ",25,700,698," 0.9971428571428571 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.3424068767908309 "," 0.8495702005730659 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,89," 0.3553008595988539 "," 0.994269340974212 "," 0.8567335243553008 "," 0.9885386819484241 "," 1.0 "," 1.0 ",0,85," 0.32951289398280803 "," 1.0 "," 0.8424068767908309 "," 0.994269340974212 "," EXT "," NC ",58," 0.75 ",25,700,698," 0.9971428571428571 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.30515759312320917 "," 0.8739255014326648 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,54," 0.2979942693409742 "," 1.0 "," 0.8767908309455588 "," 0.9813753581661891 "," 1.0 "," 1.0 ",0,63," 0.3123209169054441 "," 0.997134670487106 "," 0.8710601719197708 "," 0.9785100286532952 "," EXT "," NC ",58," 0.75 ",25,700,698," 0.9971428571428571 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.32664756446991405 "," 0.8595988538681948 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,79," 0.335243553008596 "," 0.9928366762177651 "," 0.8624641833810889 "," 0.9856733524355301 "," 1.0 "," 1.0 ",0,97," 0.31805157593123207 "," 0.994269340974212 "," 0.8567335243553008 "," 0.9856733524355301 "," EXT "," NC ",58," 0.75 ",25,700,698," 0.9971428571428571 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.32521489971346706 "," 0.8982808022922636 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,181," 0.3008595988538682 "," 1.0 "," 0.88 "," 0.9842406876790831 "," 1.0 "," 0.9967008228535942 ",51,154," 0.3495702005730659 "," 0.9914040114613181 "," 0.8681948424068768 "," 0.9871060171919771 "," EXT "," NC ",58," 0.75 ",25,700,698," 0.9971428571428571 ",0," 0.07306590257879657 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,7,0,0,0,0,0,7,0,3,3,4,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.32808022922636104 "," 0.6747851002865329 "," 0.0 "," 0.0 "," 1.0 "," 0.9991919969218931 ",47,149," 0.34097421203438394 "," 0.994269340974212 "," 0.664756446991404 "," 0.7048710601719198 "," 1.0 "," 0.9779094827586207 ",0,197," 0.3151862464183381 "," 0.995702005730659 "," 0.7196969696969697 "," 0.7048710601719198 "," EXT "," NC ",58," 0.75 ",25,700,698," 0.9971428571428571 ",0," 0.0673352435530086 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,5,0,0,0,0,0,5,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.33810888252148996 "," 0.8624641833810889 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",33,225," 0.3438395415472779 "," 0.9856733524355301 "," 0.8424068767908309 "," 0.995702005730659 "," 1.0 "," 1.0 ",0,208," 0.332378223495702 "," 1.0 "," 0.8743455497382199 "," 0.9727793696275072 "," EXT "," NC ",58," 0.75 ",25,700,698," 0.9971428571428571 ",0," 0.04727793696275072 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,7,0,0,0,0,0,7,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,4,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.3237822349570201 "," 0.8595988538681948 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,58," 0.335243553008596 "," 0.994269340974212 "," 0.8710601719197708 "," 0.9871060171919771 "," 1.0 "," 1.0 ",0,81," 0.3123209169054441 "," 0.995702005730659 "," 0.8481375358166189 "," 0.9885386819484241 "," EXT "," NC ",58," 0.75 ",25,700,698," 0.9971428571428571 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.32521489971346706 "," 0.9355300859598854 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,132," 0.3123209169054441 "," 0.997134670487106 "," 0.9525065963060686 "," 0.9899713467048711 "," 1.0 "," 0.9477111664432101 ",30,91," 0.33810888252148996 "," 0.9914040114613181 "," 0.9169054441260746 "," 0.9899713467048711 "," EXT "," NC ",58," 0.75 ",25,700,698," 0.9971428571428571 ",0," 0.04297994269340974 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.33954154727793695 "," 0.9169054441260746 "," 0.0 "," 0.0 "," 1.0 "," 0.9918321588725176 ",28,188," 0.335243553008596 "," 0.9856733524355301 "," 0.8786279683377308 "," 0.9799426934097422 "," 1.0 "," 1.0 ",30,173," 0.3438395415472779 "," 1.0 "," 0.9416445623342176 "," 0.9799426934097422 "," EXT "," NC ",58," 0.75 ",25,700,698," 0.9971428571428571 ",0," 0.0830945558739255 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,4,0,0,0,0,0,4,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,4,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.3137535816618911 "," 0.9025787965616046 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",36,152," 0.31805157593123207 "," 0.9856733524355301 "," 0.8882521489971347 "," 0.9656160458452722 "," 1.0 "," 1.0 ",0,137," 0.30945558739255014 "," 0.9928366762177651 "," 0.9168831168831169 "," 0.9656160458452722 "," EXT "," NC ",58," 0.75 ",25,700,698," 0.9971428571428571 ",0," 0.05157593123209169 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,7,0,0,0,0,0,7,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,4,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.2851002865329513 "," 0.8667621776504298 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,59," 0.28653295128939826 "," 0.994269340974212 "," 0.8681948424068768 "," 0.9828080229226361 "," 1.0 "," 1.0 ",0,44," 0.2836676217765043 "," 1.0 "," 0.8653295128939829 "," 0.9899713467048711 "," EXT "," NC ",58," 0.75 ",25,700,698," 0.9971428571428571 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
